anno,provincia,tipo_strada,tipo_carreggiata,punto_incidente,segnaletica,condizioni_meteorologiche,natura_incidente,altri_veicoli_coinvolti,morti_entro_24_ore,morti_entro_30_giorni,feriti,Ora,trimestre,hospital,police,school,popolazione_provincia,parco_veicolare
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,12,1,10,22,15,353830,277170
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,12,1,10,22,15,353830,277170
2018,Sud Sardegna,Statale,Due carreggiate,Rettilineo,Orizzontale,Sereno,Urto con ostacolo,0,0,0,1,15,1,10,22,15,353830,277170
2018,Nuoro,Strada urbana nell'abitato,Due carreggiate,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,11,1,5,27,10,210531,184356
2018,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,11,1,4,34,29,492642,420025
2018,Sassari,Provinciale,Una carreggiata a doppio senso,Curva,Orizzontale,Vento forte,"Fuoriuscita, sbandamento",0,0,0,2,22,1,4,34,29,492642,420025
2018,Sud Sardegna,Statale,Due carreggiate,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,9,1,10,22,15,353830,277170
2018,Nuoro,Statale entro l'abitato,Una carreggiata a doppio senso,Curva,Assente,Sereno,Scontro frontale-laterale,0,0,0,1,18,1,5,27,10,210531,184356
2018,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,2,23,1,4,34,29,492642,420025
2018,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Assente,Sereno,Urto con veicolo in fermata o in arresto,0,0,0,1,10,1,4,19,35,431955,355705
2018,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Incrocio,Verticale,Sereno,Scontro frontale-laterale,0,0,0,2,16,1,4,34,29,492642,420025
2018,Oristano,Provinciale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Pioggia,Urto con veicolo in sosta,0,0,0,2,21,1,6,12,7,159218,133190
2018,Sassari,Provinciale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale,0,1,1,1,9,1,4,34,29,492642,420025
2018,Sassari,Provinciale,Una carreggiata a doppio senso,Curva,Assente,Vento forte,"Fuoriuscita, sbandamento",0,0,0,3,16,1,4,34,29,492642,420025
2018,Nuoro,Provinciale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,20,1,5,27,10,210531,184356
2018,Sassari,Altra strada,Una carreggiata a doppio senso,Curva,Assente,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,3,1,4,34,29,492642,420025
2018,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,Investimento di pedoni,0,1,1,0,9,1,4,34,29,492642,420025
2018,Sud Sardegna,Provinciale entro l'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,15,1,10,22,15,353830,277170
2018,Oristano,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,21,1,6,12,7,159218,133190
2018,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Scontro frontale,0,0,0,1,12,1,5,27,10,210531,184356
2018,Sud Sardegna,Provinciale entro l'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,8,1,10,22,15,353830,277170
2018,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,3,6,1,10,22,15,353830,277170
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,"Fuoriuscita, sbandamento",0,0,0,1,11,1,10,22,15,353830,277170
2018,Sud Sardegna,Strada urbana nell'abitato,Due carreggiate,Incrocio,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,12,1,10,22,15,353830,277170
2018,Oristano,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Urto con ostacolo,0,0,0,2,15,1,6,12,7,159218,133190
2018,Sassari,Strada urbana nell'abitato,Due carreggiate,Rotatoria,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,2,23,1,4,34,29,492642,420025
2018,Sud Sardegna,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,11,1,10,22,15,353830,277170
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Grandine,"Fuoriuscita, sbandamento",0,0,0,1,17,1,10,22,15,353830,277170
2018,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,Scontro laterale,0,0,0,1,18,1,4,34,29,492642,420025
2018,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,2,24,1,10,22,15,353830,277170
2018,Nuoro,Provinciale entro l'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Pioggia,Scontro frontale-laterale,0,0,0,3,16,1,5,27,10,210531,184356
2018,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Passaggio a livello,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,19,1,5,27,10,210531,184356
2018,Nuoro,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,"Fuoriuscita, sbandamento",0,0,0,1,16,1,5,27,10,210531,184356
2018,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,18,1,4,19,35,431955,355705
2018,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,10,1,10,22,15,353830,277170
2018,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,4,1,10,22,15,353830,277170
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Pioggia,Scontro frontale,0,1,1,5,12,1,10,22,15,353830,277170
2018,Sud Sardegna,Statale,Due carreggiate,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,3,12,1,10,22,15,353830,277170
2018,Sud Sardegna,Statale,Due carreggiate,Rettilineo,Verticale e orizzontale,Pioggia,Tamponamento,0,0,0,1,9,1,10,22,15,353830,277170
2018,Sud Sardegna,Statale,Due carreggiate,Curva,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,10,1,10,22,15,353830,277170
2018,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale,Pioggia,Urto con veicolo in sosta,0,0,0,1,21,1,10,22,15,353830,277170
2018,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,"Dosso, strettoia",Verticale,Sereno,Scontro laterale,0,0,0,5,21,1,10,22,15,353830,277170
2018,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,13,1,5,27,10,210531,184356
2018,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Incrocio,Verticale,Sereno,Investimento di pedoni,0,0,0,1,19,1,4,34,29,492642,420025
2018,Nuoro,Provinciale,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,15,1,5,27,10,210531,184356
2018,Oristano,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,18,2,6,12,7,159218,133190
2018,Nuoro,Provinciale,Due carreggiate,Rettilineo,Verticale,Sereno,"Fuoriuscita, sbandamento",0,0,0,2,22,2,5,27,10,210531,184356
2018,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,24,2,4,34,29,492642,420025
2018,Nuoro,Statale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,12,2,5,27,10,210531,184356
2018,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale,Sereno,Scontro frontale-laterale,0,0,0,1,12,2,5,27,10,210531,184356
2018,Nuoro,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,2,17,2,5,27,10,210531,184356
2018,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,17,2,10,22,15,353830,277170
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,3,18,2,10,22,15,353830,277170
2018,Nuoro,Strada urbana nell'abitato,Una carreggiata a senso unico,Incrocio,Verticale,Sereno,Urto con ostacolo,0,0,0,1,22,2,5,27,10,210531,184356
2018,Oristano,Statale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,2,12,2,6,12,7,159218,133190
2018,Sud Sardegna,Provinciale,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Scontro frontale-laterale,0,0,0,3,11,2,10,22,15,353830,277170
2018,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale,Sereno,Scontro frontale-laterale,0,0,0,1,19,2,5,27,10,210531,184356
2018,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione non segnalata,Assente,Sereno,Investimento di pedoni,0,0,0,1,21,2,10,22,15,353830,277170
2018,Cagliari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale,Sereno,Scontro frontale-laterale,0,0,0,1,6,2,4,19,35,431955,355705
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,1,1,0,21,2,10,22,15,353830,277170
2018,Oristano,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,11,2,6,12,7,159218,133190
2018,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,19,2,4,34,29,492642,420025
2018,Nuoro,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,3,20,2,5,27,10,210531,184356
2018,Oristano,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,9,1,6,12,7,159218,133190
2018,Sassari,Provinciale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,11,1,4,34,29,492642,420025
2018,Sud Sardegna,Statale entro l'abitato,Una carreggiata a doppio senso,Curva,Verticale,Sereno,Urto con ostacolo,0,0,0,1,2,1,10,22,15,353830,277170
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,4,1,10,22,15,353830,277170
2018,Cagliari,Statale,Due carreggiate,Rettilineo,Verticale,Sereno,"Fuoriuscita, sbandamento",0,1,1,3,6,1,4,19,35,431955,355705
2018,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,Scontro laterale,0,0,0,1,15,1,4,34,29,492642,420025
2018,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,10,2,4,34,29,492642,420025
2018,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale,Pioggia,Scontro frontale-laterale,1,0,0,1,15,2,10,22,15,353830,277170
2018,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,2,4,2,10,22,15,353830,277170
2018,Cagliari,Statale,Una carreggiata a senso unico,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,4,18,2,4,19,35,431955,355705
2018,Sud Sardegna,Statale entro l'abitato,Una carreggiata a doppio senso,Intersezione con semaforo o vigile,Verticale,Sereno,Scontro frontale-laterale,0,0,0,2,24,2,10,22,15,353830,277170
2018,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,11,2,5,27,10,210531,184356
2018,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale,Sereno,Scontro frontale-laterale,0,0,0,2,12,2,10,22,15,353830,277170
2018,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,21,2,4,34,29,492642,420025
2018,Sassari,Provinciale entro l'abitato,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Urto con veicolo in sosta,0,0,0,2,24,2,4,34,29,492642,420025
2018,Sud Sardegna,Comunale extraurbana,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,1,0,0,1,18,2,10,22,15,353830,277170
2018,Sud Sardegna,Statale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale,Sereno,Urto con ostacolo,0,0,0,1,10,2,10,22,15,353830,277170
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,11,2,10,22,15,353830,277170
2018,Sud Sardegna,Statale,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,4,12,2,10,22,15,353830,277170
2018,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Urto con veicolo in sosta,0,0,0,1,13,2,4,34,29,492642,420025
2018,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Incrocio,Verticale e orizzontale,Sereno,Urto con veicolo in fermata o in arresto,0,0,0,2,23,2,4,34,29,492642,420025
2018,Sassari,Statale,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,Tamponamento,0,0,0,1,15,2,4,34,29,492642,420025
2018,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Curva,Assente,Sereno,Scontro frontale,0,0,0,2,14,2,5,27,10,210531,184356
2018,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,21,2,4,34,29,492642,420025
2018,Sassari,Statale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,9,2,4,34,29,492642,420025
2018,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,9,2,4,34,29,492642,420025
2018,Cagliari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Urto con veicolo in fermata o in arresto,0,0,0,3,11,2,4,19,35,431955,355705
2018,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,18,2,4,34,29,492642,420025
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,2,13,2,10,22,15,353830,277170
2018,Sud Sardegna,Statale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,14,2,10,22,15,353830,277170
2018,Nuoro,Statale,Una carreggiata a doppio senso,Curva,Verticale,Sereno,Urto con ostacolo,0,0,0,1,15,2,5,27,10,210531,184356
2018,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,17,2,10,22,15,353830,277170
2018,Sud Sardegna,Statale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,20,2,10,22,15,353830,277170
2018,Sassari,Strada urbana nell'abitato,Due carreggiate,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,2,22,2,4,34,29,492642,420025
2018,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Assente,Sereno,Scontro frontale-laterale,0,0,0,3,11,2,5,27,10,210531,184356
2018,Sassari,Provinciale,Una carreggiata a doppio senso,Curva,Assente,Grandine,Tamponamento,0,0,0,1,14,1,4,34,29,492642,420025
2018,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Orizzontale,Sereno,Investimento di pedoni,0,0,0,1,20,1,4,34,29,492642,420025
2018,Nuoro,Provinciale,Una carreggiata a doppio senso,Curva,Verticale,Neve,Scontro frontale,0,0,0,2,17,1,5,27,10,210531,184356
2018,Oristano,Provinciale entro l'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,7,2,6,12,7,159218,133190
2018,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale,Sereno,Urto con ostacolo,0,0,0,1,23,2,4,34,29,492642,420025
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,11,2,10,22,15,353830,277170
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,10,2,10,22,15,353830,277170
2018,Sassari,Statale,Una carreggiata a doppio senso,Curva,Verticale,Sereno,Urto con ostacolo,0,0,0,1,3,2,4,34,29,492642,420025
2018,Nuoro,Statale,Una carreggiata a doppio senso,Rettilineo,Temporanea di cantiere,Sereno,Tamponamento,0,0,0,3,9,2,5,27,10,210531,184356
2018,Nuoro,Statale,Una carreggiata a doppio senso,Curva,Assente,Sereno,Scontro frontale-laterale,0,0,0,1,10,2,5,27,10,210531,184356
2018,Sud Sardegna,Provinciale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,1,1,0,20,2,10,22,15,353830,277170
2018,Sud Sardegna,Provinciale,Una carreggiata a doppio senso,Intersezione segnalata,Verticale,Sereno,Tamponamento,0,0,0,4,17,2,10,22,15,353830,277170
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Pioggia,Scontro frontale,0,0,0,2,12,2,10,22,15,353830,277170
2018,Sassari,Provinciale,Una carreggiata a doppio senso,Curva,Assente,Pioggia,"Fuoriuscita, sbandamento",0,0,0,1,19,2,4,34,29,492642,420025
2018,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a senso unico,Rotatoria,Verticale e orizzontale,Pioggia,Scontro frontale-laterale,0,0,0,1,20,2,10,22,15,353830,277170
2018,Sud Sardegna,Strada urbana nell'abitato,Due carreggiate,Rettilineo,Verticale e orizzontale,Pioggia,Urto con veicolo in sosta,0,0,0,2,23,2,10,22,15,353830,277170
2018,Sassari,Provinciale,Una carreggiata a doppio senso,Intersezione segnalata,Orizzontale,Pioggia,Scontro frontale-laterale,0,0,0,2,10,2,4,34,29,492642,420025
2018,Sassari,Provinciale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Pioggia,Scontro frontale-laterale,0,0,0,3,12,2,4,34,29,492642,420025
2018,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,Scontro frontale-laterale,0,0,0,1,12,2,4,34,29,492642,420025
2018,Sassari,Statale,Due carreggiate,Rettilineo,Verticale e orizzontale,Pioggia,"Fuoriuscita, sbandamento",0,0,0,1,13,2,4,34,29,492642,420025
2018,Cagliari,Statale,Due carreggiate,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,2,14,2,4,19,35,431955,355705
2018,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Pioggia,Tamponamento,0,0,0,1,18,2,4,34,29,492642,420025
2018,Sassari,Statale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Scontro frontale-laterale,0,0,0,1,14,2,4,34,29,492642,420025
2018,Oristano,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale,Nebbia,Tamponamento,0,0,0,2,13,2,6,12,7,159218,133190
2018,Sud Sardegna,Provinciale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,2,17,2,10,22,15,353830,277170
2018,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,20,2,4,34,29,492642,420025
2018,Nuoro,Statale,Una carreggiata a senso unico,Rettilineo,Verticale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,11,2,5,27,10,210531,184356
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,1,1,1,11,2,10,22,15,353830,277170
2018,Oristano,Statale,Due carreggiate,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,13,2,6,12,7,159218,133190
2018,Sud Sardegna,Statale,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Scontro frontale,0,0,0,2,14,2,10,22,15,353830,277170
2018,Sassari,Statale,Due carreggiate,Curva,Verticale,Pioggia,Urto con ostacolo,0,0,0,3,9,2,4,34,29,492642,420025
